apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed,precipType,precipAccumulation
18.51,0.86,25.49,0.88,partly-cloudy-day,0.0024,0.16,1033.78,Mostly Cloudy,28.6,1486558800,2.88,84,12,snow,0.023
18.39,0.87,26.02,0.92,fog,0.0025,0.25,1033.94,Foggy,28.03,1486562400,1.97,87,10.79,snow,0.025
18.42,0.81,25.67,0.91,partly-cloudy-day,0.0031,0.16,1034.06,Mostly Cloudy,28,1486566000,2.34,81,10.64,snow,0.031
17.95,0.82,25.55,0.91,partly-cloudy-night,0.0008,0.08,1034.21,Mostly Cloudy,27.86,1486569600,3.82,76,11.22,snow,0.008
17.22,0.83,24.97,0.9,partly-cloudy-night,0.0008,0.08,1034.5,Mostly Cloudy,27.62,1486573200,3.17,76,12.11,snow,0.009
17.3,0.98,25.02,0.91,cloudy,0.0008,0.08,1034.79,Overcast,27.38,1486576800,3.47,73,11.35,snow,0.009
17.05,0.96,24.45,0.89,cloudy,0.0008,0.08,1035.07,Overcast,27.15,1486580400,2.68,70,11.26,snow,0.009
16.56,1,24.61,0.9,cloudy,0.0009,0.09,1035.25,Overcast,27.03,1486584000,2.39,76,11.94,snow,0.01
17.77,0.98,24.29,0.89,cloudy,0,0,1035.58,Overcast,27.04,1486587600,2.85,83,9.68,,
18.01,0.95,24.46,0.9,cloudy,0.0009,0.09,1035.78,Overcast,26.88,1486591200,2.69,90,8.93,snow,0.01
17.92,0.97,24.31,0.91,cloudy,0,0,1036.08,Overcast,26.66,1486594800,3.21,95,8.64,,
17.9,1,23.84,0.88,cloudy,0,0,1036.07,Overcast,26.8,1486598400,2.67,102,8.95,,
18.93,0.98,23.95,0.89,cloudy,0.0007,0.07,1036.12,Overcast,26.68,1486602000,3.25,88,7.22,snow,0.008
19.57,1,24.04,0.91,cloudy,0.0008,0.08,1036.01,Overcast,26.37,1486605600,3.82,73,5.94,snow,0.009
19.34,0.95,23.54,0.88,cloudy,0.0008,0.08,1036.07,Overcast,26.51,1486609200,4.41,73,6.41,snow,0.009
19.39,0.97,23.3,0.88,cloudy,0,0,1036.04,Overcast,26.32,1486612800,7.05,79,6.09,,
19.63,0.97,22.28,0.85,cloudy,0,0,1035.98,Overcast,26.07,1486616400,6.9,70,5.49,,
19.97,1,22.47,0.85,cloudy,0,0,1036.12,Overcast,26.39,1486620000,6.68,73,5.52,,
19.06,1,21.64,0.84,cloudy,0,0,1036.27,Overcast,25.94,1486623600,6.52,87,5.94,,
18.72,0.4,21.14,0.8,partly-cloudy-day,0,0,1036.37,Partly Cloudy,26.31,1486627200,6.21,92,6.89,,
18.85,0.89,21.57,0.82,partly-cloudy-day,0,0,1036.55,Mostly Cloudy,26.27,1486630800,6.2,88,6.67,,
18.88,0.38,21.95,0.82,partly-cloudy-day,0,0,1036.52,Partly Cloudy,26.55,1486634400,5.45,86,7.07,,
18.93,0.78,22.25,0.83,partly-cloudy-day,0,0,1036.44,Mostly Cloudy,26.84,1486638000,5.51,90,7.48,,
18.57,0.78,22.56,0.84,partly-cloudy-day,0,0,1036.31,Mostly Cloudy,26.87,1486641600,5.7,92,8.04,,
18.02,0.76,22.58,0.84,partly-cloudy-day,0,0,1036.12,Mostly Cloudy,26.82,1486645200,6.77,98,8.79,,
17.89,0.72,20.96,0.78,partly-cloudy-day,0,0,1036.12,Mostly Cloudy,26.87,1486648800,6.13,94,9.11,,
17.74,0.83,20.12,0.76,partly-cloudy-day,0,0,1035.96,Mostly Cloudy,26.63,1486652400,5.95,98,8.86,,
17.59,0.82,20.21,0.77,partly-cloudy-night,0,0,1035.93,Mostly Cloudy,26.53,1486656000,6.9,93,8.92,,
16.96,0.91,20.88,0.8,partly-cloudy-night,0,0,1036.09,Mostly Cloudy,26.28,1486659600,7.21,92,9.45,,
17.49,0.82,21.28,0.81,partly-cloudy-night,0,0,1036.32,Mostly Cloudy,26.29,1486663200,7.59,93,8.61,,
17.14,0.78,21.45,0.82,partly-cloudy-night,0,0,1036.25,Mostly Cloudy,26.32,1486666800,8.13,95,9.24,,
16.84,0.75,21.54,0.81,partly-cloudy-night,0,0,1036.14,Mostly Cloudy,26.47,1486670400,8.19,98,10.04,,
17.19,0.72,21.53,0.81,partly-cloudy-night,0,0,1036.27,Mostly Cloudy,26.5,1486674000,8.1,102,9.51,,
17.74,0.75,21.55,0.8,partly-cloudy-night,0,0,1036.04,Mostly Cloudy,27.03,1486677600,8.19,108,9.69,,
18.2,0.75,21.99,0.8,partly-cloudy-night,0,0,1035.88,Mostly Cloudy,27.3,1486681200,8.19,104,9.48,,
18.57,0.75,23.1,0.83,partly-cloudy-night,0,0,1035.65,Mostly Cloudy,27.59,1486684800,8.11,105,9.45,,
19.21,0.92,23.18,0.82,partly-cloudy-night,0,0,1035.45,Mostly Cloudy,27.81,1486688400,8.1,81,8.84,,
19.34,0.95,24.23,0.86,cloudy,0,0,1035.05,Overcast,27.97,1486692000,7.93,83,8.94,,
18.62,0.75,25.18,0.88,partly-cloudy-night,0,0,1034.68,Mostly Cloudy,28.26,1486695600,6.85,91,10.9,,
18.19,0.75,26.44,0.92,partly-cloudy-night,0,0,1034.29,Mostly Cloudy,28.36,1486699200,6.25,92,12.02,,
18.82,0.75,26.83,0.91,partly-cloudy-night,0,0,1034.18,Mostly Cloudy,29.22,1486702800,4.92,102,13.04,,
18.53,0.78,26.83,0.9,partly-cloudy-night,0,0,1034.09,Mostly Cloudy,29.34,1486706400,4.42,105,14.11,,
19.48,0.76,27.26,0.9,partly-cloudy-day,0,0,1034.07,Mostly Cloudy,29.79,1486710000,5.27,99,13.19,,
19.89,0.75,27.33,0.89,partly-cloudy-day,0,0,1034.25,Mostly Cloudy,30.1,1486713600,5.77,106,13.15,,
19.76,0.78,27.93,0.91,partly-cloudy-day,0,0,1034.11,Mostly Cloudy,30.29,1486717200,5.91,107,14.07,,
19.55,0.72,26.96,0.86,partly-cloudy-day,0,0,1034.07,Mostly Cloudy,30.52,1486720800,7.07,108,15.39,,
19.38,0.75,25.59,0.83,partly-cloudy-day,0,0,1033.93,Mostly Cloudy,30.06,1486724400,7.22,102,14.29,,
19.25,0.81,25.28,0.82,partly-cloudy-day,0,0,1033.84,Mostly Cloudy,29.99,1486728000,6.74,98,14.38,,
19.81,0.75,25.27,0.81,partly-cloudy-day,0,0,1033.49,Mostly Cloudy,30.39,1486731600,7,101,14.25,,
21.66,0.75,25.8,0.8,partly-cloudy-day,0,0,1033.07,Mostly Cloudy,31.37,1486735200,7.49,99,12.76,,
22.79,0.48,26.35,0.81,partly-cloudy-day,0,0,1032.42,Partly Cloudy,31.62,1486738800,7.85,92,10.95,,
23.06,0.42,26.6,0.79,partly-cloudy-night,0,0,1032.25,Partly Cloudy,32.39,1486742400,8.3,96,12.49,,
23.22,0.38,26.92,0.79,partly-cloudy-night,0,0,1032.18,Partly Cloudy,32.74,1486746000,9.38,97,13.17,,
22.8,0.12,27.2,0.8,clear-night,0,0,1032.1,Clear,32.81,1486749600,8.47,98,14.53,,
22.86,0.12,26.71,0.77,clear-night,0,0,1032.26,Clear,33.05,1486753200,8.29,101,15.21,,
23.06,0.41,26.87,0.78,partly-cloudy-night,0,0,1032.35,Partly Cloudy,33.13,1486756800,9.54,101,14.92,,
23.03,0,25.64,0.73,clear-night,0,0,1032.64,Clear,33.26,1486760400,9.37,108,15.5,,
22.1,0.55,25.23,0.74,partly-cloudy-night,0,0,1032.9,Partly Cloudy,32.51,1486764000,8.25,110,15.41,,
22,0.48,25.01,0.74,partly-cloudy-night,0,0,1033.06,Partly Cloudy,32.31,1486767600,8.42,108,14.95,,
21.46,0.45,24.79,0.74,partly-cloudy-night,0,0,1033.02,Partly Cloudy,32.06,1486771200,8.4,105,15.58,,
21.35,0,24.27,0.74,clear-night,0,0,1032.96,Clear,31.57,1486774800,9.54,107,14.17,,
20.63,0,25.17,0.78,clear-night,0,0,1032.88,Clear,31.21,1486778400,9.54,109,14.85,,
20.72,0,25.18,0.78,clear-night,0,0,1032.85,Clear,31.14,1486782000,9.53,105,14.38,,
20.08,0,24.47,0.77,clear-night,0,0,1032.93,Clear,30.91,1486785600,9.54,99,15.29,,
20.09,0,24.72,0.78,clear-night,0,0,1033.05,Clear,30.85,1486789200,9.54,95,15.07,,
18.62,0.08,24.57,0.8,clear-night,0,0,1033.27,Clear,29.99,1486792800,9.57,93,16.06,,
18.54,0,23.92,0.77,clear-day,0,0,1033.83,Clear,30.09,1486796400,9.54,94,16.68,,
20.05,0.11,23.96,0.74,clear-day,0,0,1034.23,Clear,31.4,1486800000,9.54,92,17.23,,
20.87,0.11,24.26,0.73,clear-day,0,0,1034.41,Clear,32.06,1486803600,9.54,93,17.31,,
21.67,0,23.14,0.68,clear-day,0,0,1034.57,Clear,32.57,1486807200,9.54,94,16.89,,
22.4,0,23.8,0.69,clear-day,0,0,1034.5,Clear,32.95,1486810800,9.37,89,16.16,,
21.41,0.38,24.84,0.73,partly-cloudy-day,0,0,1034.42,Partly Cloudy,32.36,1486814400,8.29,88,16.84,,
21.04,0.64,24.09,0.72,partly-cloudy-day,0,0,1034.24,Mostly Cloudy,32.03,1486818000,8.29,88,16.7,,
19.51,0.72,23.59,0.73,partly-cloudy-day,0,0,1034.08,Mostly Cloudy,31.24,1486821600,8.29,94,18.24,,
19.44,0.76,23.03,0.72,partly-cloudy-day,0,0,1034.06,Mostly Cloudy,31.11,1486825200,8.4,90,17.95,,
20.48,0.57,23.47,0.72,partly-cloudy-night,0,0,1033.89,Partly Cloudy,31.28,1486828800,8.29,89,15.52,,
20.37,0.53,23.95,0.74,partly-cloudy-night,0,0,1033.99,Partly Cloudy,31.27,1486832400,8.29,93,15.78,,
20.79,0.5,23.48,0.72,partly-cloudy-night,0,0,1034.02,Partly Cloudy,31.5,1486836000,8.29,93,15.41,,
20.72,0.43,24.28,0.75,partly-cloudy-night,0,0,1034.14,Partly Cloudy,31.38,1486839600,9.54,93,15.2,,
21.14,0.58,24.66,0.76,partly-cloudy-night,0,0,1034.49,Partly Cloudy,31.48,1486843200,9.37,94,14.43,,
21.15,0.75,24.78,0.76,partly-cloudy-night,0,0,1034.83,Mostly Cloudy,31.54,1486846800,8.29,98,14.61,,
20.98,0.55,24.18,0.73,partly-cloudy-night,0,0,1034.99,Partly Cloudy,31.76,1486850400,8.29,98,15.83,,
20.77,0.46,24.19,0.73,partly-cloudy-night,0,0,1034.99,Partly Cloudy,31.69,1486854000,8.29,102,16.19,,
20.79,0.71,24.95,0.75,partly-cloudy-night,0,0,1034.98,Mostly Cloudy,31.86,1486857600,8.02,99,16.79,,
21.66,0.86,25.05,0.76,partly-cloudy-night,0,0,1035.49,Mostly Cloudy,31.77,1486861200,8.29,93,14.02,,
21,0.98,24.55,0.74,cloudy,0,0,1035.65,Overcast,31.73,1486864800,8.29,97,15.67,,
20.98,0.92,23.84,0.72,partly-cloudy-night,0,0,1035.92,Mostly Cloudy,31.65,1486868400,8.29,94,15.45,,
19.5,0.98,23.61,0.75,cloudy,0,0,1036.22,Overcast,30.57,1486872000,8.29,93,15.7,,
19.96,0.95,24.28,0.77,cloudy,0,0,1036.56,Overcast,30.48,1486875600,8.29,90,14.16,,
20.58,0.95,24.31,0.76,cloudy,0,0,1036.98,Overcast,30.81,1486879200,8.29,88,13.67,,
20.85,0.79,24.6,0.77,partly-cloudy-day,0,0,1037.59,Mostly Cloudy,31.08,1486882800,8.29,84,13.84,,
21.12,0.79,24.87,0.77,partly-cloudy-day,0,0,1038.13,Mostly Cloudy,31.31,1486886400,8.29,86,13.92,,
21.85,0.5,24.51,0.74,partly-cloudy-day,0,0,1038.11,Partly Cloudy,31.87,1486890000,8.46,95,13.87,,
22.91,0.46,24.08,0.7,partly-cloudy-day,0,0,1038.25,Partly Cloudy,32.85,1486893600,8.46,98,14.35,,
23.8,0.33,25,0.7,partly-cloudy-day,0,0,1039.26,Partly Cloudy,33.59,1486897200,8.46,92,14.52,,
24.16,0.43,25.03,0.7,partly-cloudy-day,0,0,1039.23,Partly Cloudy,33.72,1486900800,8.29,100,13.97,,
24.23,0.33,25.24,0.7,partly-cloudy-day,0,0,1038.91,Partly Cloudy,34,1486904400,8.46,103,14.78,,
24.31,0.26,24.9,0.71,partly-cloudy-day,0,0,1039.22,Partly Cloudy,33.42,1486908000,8.24,103,12.6,,
23.54,0.23,24.85,0.72,clear-day,0,0,1039.42,Clear,32.72,1486911600,8.4,91,12.34,,
22.33,0.24,24.34,0.75,clear-day,0,0,1039.38,Clear,31.37,1486915200,8.29,96,11.26,,
22.08,0.14,23.68,0.75,clear-night,0,0,1039.97,Clear,30.77,1486918800,8.46,90,10.25,,
21.25,0.26,23.88,0.78,partly-cloudy-night,0,0,1040.55,Partly Cloudy,29.75,1486922400,8.4,85,9.41,,
20.88,0.25,23.58,0.8,partly-cloudy-night,0,0,1040.25,Partly Cloudy,29.1,1486926000,8.29,90,8.68,,
21.61,0.59,22.95,0.78,partly-cloudy-night,0,0,1040.35,Partly Cloudy,28.86,1486929600,8.29,97,7.13,,
20.74,0.26,22.9,0.82,partly-cloudy-night,0,0,1040.62,Partly Cloudy,27.67,1486933200,9.54,88,6.41,,
20.48,0.68,22.56,0.82,partly-cloudy-night,0,0,1040.73,Mostly Cloudy,27.34,1486936800,9.54,88,6.25,,
19.87,0.54,22.51,0.85,partly-cloudy-night,0,0,1040.66,Partly Cloudy,26.39,1486940400,9.53,87,5.64,,
18.62,0.67,22.23,0.87,partly-cloudy-night,0,0,1040.64,Mostly Cloudy,25.45,1486944000,8.29,77,5.78,,
18.23,0.75,21.92,0.89,partly-cloudy-night,0,0,1040.84,Mostly Cloudy,24.76,1486947600,9.2,75,5.34,,
17.77,0.42,21.36,0.89,partly-cloudy-night,0,0,1040.71,Partly Cloudy,24.15,1486951200,9.15,81,5.09,,
17.2,0.11,20.83,0.88,clear-night,0,0,1040.58,Clear,23.82,1486954800,9.05,91,5.26,,
19.56,0.31,21.31,0.89,partly-cloudy-night,0,0,1040.52,Partly Cloudy,24.07,1486958400,9.11,85,3.52,,
19.17,0.55,22.63,0.91,partly-cloudy-night,0,0,1040.6,Partly Cloudy,24.97,1486962000,8.09,68,4.67,,
20.3,0.75,22.05,0.87,partly-cloudy-night,0,0,1040.73,Mostly Cloudy,25.31,1486965600,8.29,89,4.04,,
21.16,0.75,21.67,0.84,partly-cloudy-day,0,0,1040.7,Mostly Cloudy,25.76,1486969200,8.22,96,3.77,,
23.62,0.75,23.1,0.83,partly-cloudy-day,0,0,1041.1,Mostly Cloudy,27.52,1486972800,8.2,95,3.44,,
29.09,0.82,23.4,0.79,partly-cloudy-day,0,0,1041.03,Mostly Cloudy,29.09,1486976400,8.4,101,2.28,,
30.05,0.75,22.47,0.73,partly-cloudy-day,0,0,1040.94,Mostly Cloudy,30.05,1486980000,8.38,120,2.27,,
30.25,0.79,22.88,0.74,partly-cloudy-day,0,0,1040.79,Mostly Cloudy,30.25,1486983600,8.38,86,1.82,,
30.59,0.46,22.64,0.72,partly-cloudy-day,0,0,1040.52,Partly Cloudy,30.59,1486987200,8.38,80,1.92,,
30.54,0.42,22.76,0.72,partly-cloudy-day,0,0,1040.09,Partly Cloudy,30.54,1486990800,8.29,58,2.74,,
27.72,0.33,22.86,0.72,partly-cloudy-day,0,0,1039.89,Partly Cloudy,30.94,1486994400,8.04,47,3.29,,
30.11,0.39,22.34,0.72,partly-cloudy-day,0,0,1039.61,Partly Cloudy,30.11,1486998000,8.56,40,2.31,,
28.51,0,22.1,0.77,clear-day,0,0,1039.42,Clear,28.51,1487001600,8.46,12,1.08,,
26.74,0,21.76,0.81,clear-night,0,0,1039.15,Clear,26.74,1487005200,8.46,305,0.53,,
25.9,0,21.78,0.84,clear-night,0,0,1039.17,Clear,25.9,1487008800,9.23,332,1.15,,
25.22,0,21.83,0.87,clear-night,0,0,1039.3,Clear,25.22,1487012400,8.59,317,1.68,,
24,0,21.28,0.89,clear-night,0,0,1039.19,Clear,24,1487016000,6.96,301,2.35,,
23.59,0,21.19,0.9,clear-night,0,0,1038.97,Clear,23.59,1487019600,6.69,318,2.28,,
22.59,0,20.88,0.93,clear-night,0,0,1038.61,Clear,22.59,1487023200,6.39,312,2.73,,
22.81,0,21.22,0.93,clear-night,0,0,1038.25,Clear,22.81,1487026800,6.29,300,2.13,,
22.18,0,20.41,0.93,clear-night,0,0,1038.01,Clear,22.18,1487030400,6.26,295,2.1,,
21.94,0,20.45,0.94,clear-night,0,0,1037.81,Clear,21.94,1487034000,5.14,301,2.84,,
21.37,0,19.9,0.94,clear-night,0,0,1037.67,Clear,21.37,1487037600,5.34,313,2.1,,
22.09,0,21.22,0.96,clear-night,0,0,1037.42,Clear,22.09,1487041200,5.86,303,2.95,,
22.3,0,21.12,0.95,clear-night,0,0,1037.13,Clear,22.3,1487044800,5.31,309,2.55,,
17.39,0,22.27,0.95,clear-night,0,0,1037.18,Clear,23.38,1487048400,4.86,302,4.59,,
19.44,0.04,22.48,0.94,clear-night,0,0,1036.99,Clear,23.92,1487052000,4.95,303,3.48,,
24.67,0,23.27,0.94,clear-day,0,0,1037.15,Clear,24.67,1487055600,4.96,321,2.81,,
24.3,0,26.41,0.92,clear-day,0,0,1037.22,Clear,28.38,1487059200,5.25,343,3.67,,
29.09,0.04,30.31,0.92,clear-day,0,0,1037.33,Clear,32.33,1487062800,8.07,344,3.46,,
33.56,0,31,0.82,clear-day,0,0,1037.21,Clear,35.86,1487066400,9.18,341,3.09,,
37.73,0,30.89,0.76,clear-day,0,0,1036.99,Clear,37.73,1487070000,9.47,343,2.69,,
39.92,0.08,31.47,0.72,clear-day,0,0,1036.83,Clear,39.92,1487073600,8.98,313,2.56,,
40.9,0,30.94,0.67,clear-day,0,0,1036.64,Clear,40.9,1487077200,9.45,307,0.7,,
39.88,0,31.37,0.71,clear-day,0,0,1036.39,Clear,39.88,1487080800,9.38,112,0.62,,
39.04,0.08,30.88,0.72,clear-day,0,0,1036.36,Clear,39.04,1487084400,9.3,328,0.97,,
36.16,0,30.57,0.8,clear-day,0,0,1036.28,Clear,36.16,1487088000,9.04,277,0.56,,
33.85,0,29.81,0.85,clear-night,0,0,1036.2,Clear,33.85,1487091600,7.63,99,0.33,,
31.63,0.04,29.06,0.9,clear-night,0,0,1036.23,Clear,31.63,1487095200,7.65,218,0.79,,
27.38,0,28.83,0.92,clear-night,0,0,1036.09,Clear,30.75,1487098800,6.79,263,3.38,,
30.6,0,28.92,0.93,clear-night,0,0,1036.17,Clear,30.6,1487102400,6.57,230,0.36,,
30.43,0.04,28.67,0.93,clear-night,0,0,1036.29,Clear,30.43,1487106000,5.65,109,0.72,,
29.3,0,28.36,0.96,clear-night,0,0,1036.25,Clear,29.3,1487109600,4.77,161,1.07,,
28.86,0,27.32,0.94,clear-night,0,0,1036.23,Clear,28.86,1487113200,4.7,136,2.13,,
28.59,0,27.59,0.96,clear-night,0,0,1036.1,Clear,28.59,1487116800,5.63,137,2.61,,
24.09,0,27.68,0.97,clear-night,0,0,1035.65,Clear,28.44,1487120400,3.64,137,3.89,,
28.2,0,27.57,0.97,clear-night,0,0,1035.5,Clear,28.2,1487124000,4.11,156,1.71,,
27.83,0,27.02,0.97,clear-night,0,0,1035.32,Clear,27.83,1487127600,2.18,146,2.36,,
27.7,0,26.97,0.97,clear-night,0,0,1035.18,Clear,27.7,1487131200,3.1,126,2.87,,
27.35,0,26.54,0.97,clear-night,0,0,1035.07,Clear,27.35,1487134800,4.73,119,2.91,,
23.74,0,27.43,0.97,clear-night,0,0,1034.77,Clear,28.24,1487138400,4.22,127,3.99,,
24.22,0,28.13,0.93,clear-day,0,0,1034.45,Clear,29.85,1487142000,5.11,143,5.35,,
30.17,0,30.5,0.86,clear-day,0,0,1034.5,Clear,34.35,1487145600,5.72,145,4.63,,
33.31,0.08,30.29,0.74,clear-day,0,0,1034.37,Clear,37.72,1487149200,8.08,146,5.63,,
35.87,0,29.58,0.65,clear-day,0,0,1034.37,Clear,40.24,1487152800,8.76,148,6.27,,
37.31,0,28.47,0.59,clear-day,0,0,1033.98,Clear,41.95,1487156400,8.58,151,7.32,,
39.45,0,27.87,0.54,clear-day,0,0,1033.38,Clear,43.45,1487160000,8.6,158,6.71,,
38.77,0,28.38,0.56,clear-day,0,0,1033.02,Clear,43.15,1487163600,8.62,174,7.29,,
38.37,0,29.57,0.61,clear-day,0,0,1032.43,Clear,41.98,1487167200,7.96,170,5.61,,
36.53,0,31.01,0.69,clear-day,0,0,1031.97,Clear,40.2,1487170800,6.01,165,5.23,,
33.37,0,30.14,0.76,clear-day,0,0,1031.51,Clear,37.01,1487174400,4.02,168,4.53,,
31.04,0,30.25,0.85,clear-night,0,0,1031.36,Clear,34.15,1487178000,2.98,187,3.56,,
29.16,0.04,29.77,0.88,clear-night,0,0,1031.15,Clear,32.87,1487181600,3.1,193,3.92,,
28.29,0,29.45,0.9,clear-night,0,0,1030.78,Clear,31.97,1487185200,2.92,212,3.78,,
27.65,0,29.39,0.91,clear-night,0,0,1030.41,Clear,31.63,1487188800,2.62,227,4,,
30.62,0,28.96,0.93,clear-night,0,0,1030.15,Clear,30.62,1487192400,2.43,236,2.78,,
26.7,0,28.94,0.95,clear-night,0,0,1029.89,Clear,30.12,1487196000,2.3,243,3.36,,
29.5,0,28.31,0.95,fog,0,0,1029.6,Foggy,29.5,1487199600,1.48,245,2.31,,
28.39,0,27.59,0.97,fog,0,0,1029.16,Foggy,28.39,1487203200,1.2,237,2.1,,
23.47,0,25.98,0.95,fog,0,0,1028.64,Foggy,27.15,1487206800,1.14,212,3.24,,
25.48,0.03,28.05,0.97,fog,0,0,1028.16,Foggy,28.83,1487210400,1.18,204,3.17,,
29.63,0.22,28.61,0.96,fog,0,0,1027.43,Foggy,29.63,1487214000,1.26,203,2.2,,
27.63,0.37,29.96,0.94,fog,0,0,1026.86,Foggy,31.46,1487217600,1.39,167,3.85,,
28.17,0.34,30.6,0.92,fog,0,0,1026.15,Foggy,32.58,1487221200,1.41,166,4.56,,
28.28,0.35,31.6,0.93,fog,0,0,1025.46,Foggy,33.43,1487224800,1.61,166,5.56,,
29.42,0.35,32.8,0.9,partly-cloudy-day,0,0,1025.16,Partly Cloudy,35.54,1487228400,2.04,185,7.54,,
31.52,0.23,33.56,0.87,clear-day,0,0,1024.51,Clear,37.14,1487232000,2.68,205,7.28,,
33.64,0.1,35.15,0.83,clear-day,0,0,1024.05,Clear,39.84,1487235600,3.25,229,9.56,,
36.62,0.05,37.17,0.81,clear-day,0,0,1023.63,Clear,42.72,1487239200,3.92,225,11.01,,
34.94,0.58,38.46,0.87,partly-cloudy-day,0,0,1023.06,Partly Cloudy,42.11,1487242800,4.18,232,13.66,,
33.73,0.92,38.92,0.92,partly-cloudy-day,0,0,1022.25,Mostly Cloudy,41.13,1487246400,3.5,231,13.57,,
32.63,0.98,38.95,0.95,fog,0,0,1022,Foggy,40.4,1487250000,1.94,239,14.09,,
32.39,0.95,39.08,0.98,fog,0,0,1021.56,Foggy,39.71,1487253600,1.02,238,12.23,,
31.58,0.98,39.03,0.99,fog,0,0,1021.26,Foggy,39.22,1487257200,0.55,240,12.76,,
31.69,0.98,39.27,0.99,fog,0,0,1021.16,Foggy,39.43,1487260800,0.49,238,13.23,,
31.28,0.95,39.16,1,fog,0,0,1021.2,Foggy,39.26,1487264400,0.79,242,13.78,,
31.55,0.98,38.79,0.99,fog,0,0,1021.13,Foggy,39.12,1487268000,1.49,250,12.48,,
31.77,0.95,38.71,0.98,fog,0,0,1020.71,Foggy,39.1,1487271600,1.83,249,11.86,,
31.42,0.95,38.49,0.99,fog,0,0,1020.56,Foggy,38.66,1487275200,1.45,250,11.34,,
31.14,0.98,38.46,1,fog,0,0,1020.21,Foggy,38.57,1487278800,1.66,249,11.76,,
31.37,0.98,37.52,0.96,fog,0,0,1019.68,Foggy,38.47,1487282400,1.91,244,10.86,,
31.1,0.92,37.53,0.97,fog,0,0,1019.11,Foggy,38.28,1487286000,1.92,243,10.95,,
31.95,0.98,37.37,0.96,cloudy,0,0,1018.72,Overcast,38.34,1487289600,2.08,241,9.23,,
31.95,0.98,37.48,0.98,cloudy,0,0,1018.39,Overcast,37.98,1487293200,2.34,248,8.33,,
31.69,0.98,37.35,0.99,cloudy,0,0,1017.95,Overcast,37.63,1487296800,2.03,247,8.02,,
32.38,0.94,37.23,0.99,fog,0,0,1017.25,Foggy,37.43,1487300400,1.61,231,6.47,,
31.93,0.98,37.23,0.99,fog,0,0,1016.91,Foggy,37.43,1487304000,1.33,238,7.19,,
32.08,0.93,37.09,0.99,fog,0,0,1016.74,Foggy,37.33,1487307600,0.73,240,6.76,,
32.14,0.75,37.15,0.99,fog,0,0,1016.48,Foggy,37.28,1487311200,0.52,244,6.56,,
32.03,0.92,37.15,1,fog,0,0,1016.58,Foggy,37.24,1487314800,0.52,247,6.67,,
32.85,0.8,37.25,0.97,fog,0,0,1016.65,Foggy,38.03,1487318400,0.88,254,6.87,,
33.4,0.8,38.31,1,fog,0,0,1016.98,Foggy,38.37,1487322000,1.28,257,6.64,,
34.5,0.8,39.25,0.99,partly-cloudy-day,0,0,1017.33,Mostly Cloudy,39.55,1487325600,2.14,269,7.16,,
35.53,0.92,39.17,0.96,partly-cloudy-day,0.0007,0.07,1017.54,Mostly Cloudy,40.31,1487329200,2.66,265,6.96,rain,
35.41,0.95,39.34,0.95,cloudy,0,0,1017.51,Overcast,40.53,1487332800,3.53,276,7.66,,
35.96,0.92,39.34,0.95,partly-cloudy-day,0,0,1017.65,Mostly Cloudy,40.58,1487336400,3.86,287,6.78,,
36.06,0.92,39.92,0.96,partly-cloudy-day,0,0,1017.91,Mostly Cloudy,41.04,1487340000,3.56,293,7.61,,
35.69,0.97,39.71,0.96,cloudy,0,0,1018.3,Overcast,40.68,1487343600,3,294,7.48,,
35.82,0.96,39.79,0.98,cloudy,0.0014,0.07,1018.38,Overcast,40.22,1487347200,3.03,295,6.31,rain,
36.79,0.87,39.07,0.96,partly-cloudy-night,0,0,1018.94,Mostly Cloudy,40.03,1487350800,4.13,295,4.64,,
36.64,0.92,38.84,0.96,partly-cloudy-night,0,0,1019.62,Mostly Cloudy,39.83,1487354400,6.32,298,4.54,,
37.06,0.96,38.73,0.96,cloudy,0,0,1019.83,Overcast,39.72,1487358000,5.79,307,3.92,,
36.86,0.92,38.57,0.96,partly-cloudy-night,0,0,1020.2,Mostly Cloudy,39.52,1487361600,6.07,300,3.9,,
36.74,0.92,37.96,0.94,partly-cloudy-night,0,0,1020.52,Mostly Cloudy,39.58,1487365200,6.38,299,4.1,,
36.02,0.95,38.47,0.96,cloudy,0,0,1020.7,Overcast,39.47,1487368800,6.28,293,4.79,,
36.45,0.95,37.87,0.95,cloudy,0,0,1020.89,Overcast,39.19,1487372400,5.68,294,3.93,,
34.21,0.95,37.32,0.95,cloudy,0,0,1021.21,Overcast,38.55,1487376000,5.11,293,5.74,,
32.93,0.9,36.95,0.97,partly-cloudy-night,0.0007,0.07,1021.12,Mostly Cloudy,37.76,1487379600,3.32,290,6.23,rain,
31.01,0.78,36.16,0.98,partly-cloudy-night,0,0,1021.32,Mostly Cloudy,36.68,1487383200,3.35,288,7.21,,
31.04,0.88,35.41,0.97,partly-cloudy-night,0,0,1021.13,Mostly Cloudy,36.21,1487386800,3.45,287,6.28,,
30.29,0.96,35.44,0.97,cloudy,0,0,1021.34,Overcast,36.13,1487390400,3.56,286,7.3,,
29.69,0.96,35.56,0.98,cloudy,0,0,1021.63,Overcast,36.07,1487394000,3.83,279,8.2,,
30.17,1,35.42,0.97,cloudy,0,0,1021.93,Overcast,36.1,1487397600,3.35,283,7.44,,
